# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.tasksExecuted,1789048753171000000,1789048813182000000,1718
WriteAction.executionsCount,1789048753171000000,1789048813182000000,7
FlushQueue.waitingTimeAvgNs,1789048753171000000,1789048813182000000,9.066399564144354E7
JVM.GC.collections,1789048753171000000,1789048813182000000,20
JVM.totalDirectByteBuffersBytes,1789048753171000000,1789048813182000000,215477757
JVM.threadCount,1789048753171000000,1789048813182000000,129
JVM.totalCpuTimeMs,1789048753171000000,1789048813182000000,63494
OS.loadAverage,1789048753171000000,1789048813182000000,2.83984375
JVM.usedNativeBytes,1789048753171000000,1789048813182000000,284684376
JVM.maxThreadCount,1789048753171000000,1789048813182000000,134
JVM.usedHeapBytes,1789048753171000000,1789048813182000000,352133440
JVM.maxHeapBytes,1789048753171000000,1789048813182000000,2147483648
JVM.GC.collectionTimesMs,1789048753171000000,1789048813182000000,145
JVM.totalBytesAllocated,1789048753171000000,1789048813182000000,1148561448
JVM.newThreadsCount,1789048753171000000,1789048813182000000,309
jps.library.entities.serializer.save.entities.ms,1789048753171000000,1789048813182000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1789048753171000000,1789048813182000000,551
workspaceModel.mutableEntityStorage.put.entity.ms,1789048753171000000,1789048813182000000,3
jps.library.entities.serializer.load.entities.ms,1789048753171000000,1789048813182000000,0
jps.app.storage.content.reader.load.component.ms,1789048753171000000,1789048813182000000,0
jps.storage.jps.conf.reader.load.component.ms,1789048753171000000,1789048813182000000,5
jps.module.iml.entities.serializer.load.entities.ms,1789048753171000000,1789048813182000000,12
workspaceModel.orphan.listener.update.ms,1789048753171000000,1789048813182000000,2
workspaceModel.mutableEntityStorage.instances.count,1789048753171000000,1789048813182000000,21
jps.artifact.entities.serializer.load.entities.ms,1789048753171000000,1789048813182000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1789048753171000000,1789048813182000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1789048753171000000,1789048813182000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1789048753171000000,1789048813182000000,0
jps.global.initialize.library.bridges.ms,1789048753171000000,1789048813182000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1789048753171000000,1789048813182000000,0
jps.facet.change.listener.before.change.events.ms,1789048753171000000,1789048813182000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1789048753171000000,1789048813182000000,12
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1789048753171000000,1789048813182000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1789048753171000000,1789048813182000000,215
workspaceModel.mutableEntityStorage.collect.changes.ms,1789048753171000000,1789048813182000000,1
workspaceModel.moduleBridge.update.option.ms,1789048753171000000,1789048813182000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1789048753171000000,1789048813182000000,0
