# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.reclaimed,1788134523071000000,1788134583136000000,3
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1788134523071000000,1788134583136000000,213058
FilePageCacheLockFree.totalClosedStoragesReclaimed,1788134523071000000,1788134583136000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.totalPagesAllocated,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.totalBytesWritten,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.totalPagesReadMs,1788134523071000000,1788134583136000000,0
FilePageCache.pageFastCacheHits,1788134523071000000,1788134583136000000,4386
FileChannelInterruptsRetryer.totalRetriedAttempts,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1788134523071000000,1788134583136000000,0
FilePageCache.disposedBuffers,1788134523071000000,1788134583136000000,3
FilePageCache.totalPageLoadsUs,1788134523071000000,1788134583136000000,247214
FilePageCacheLockFree.totalPagesReclaimed,1788134523071000000,1788134583136000000,0
StreamlinedBlobStorage.recordsAllocated,1788134523071000000,1788134583136000000,2665
FilePageCache.maxCacheSizeInBytes,1788134523071000000,1788134583136000000,212877312
FilePageCache.maxRegisteredFiles,1788134523071000000,1788134583136000000,555
StreamlinedBlobStorage.recordsRelocated,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.heapBytesInUse,1788134523071000000,1788134583136000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1788134523071000000,1788134583136000000,69851
FilePageCacheLockFree.totalPagesWriteMs,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1788134523071000000,1788134583136000000,0
FilePageCache.pageHits,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.totalPagesWritten,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.totalBytesRead,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.totalPagesRequested,1788134523071000000,1788134583136000000,0
DirectByteBufferAllocator.disposed,1788134523071000000,1788134583136000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788134523071000000,1788134583136000000,212877312
DirectByteBufferAllocator.hits,1788134523071000000,1788134583136000000,3
StorageLockContext.competingThreads.90P,1788134523071000000,1788134583136000000,0
StorageLockContext.competingThreads.avg,1788134523071000000,1788134583136000000,0.0
FilePageCache.pageLoads,1788134523071000000,1788134583136000000,208
StreamlinedBlobStorage.recordsDeleted,1788134523071000000,1788134583136000000,19
FilePageCacheLockFree.housekeeperTimeSpentMs,1788134523071000000,1788134583136000000,0
FilePageCacheLockFree.nativeBytesInUse,1788134523071000000,1788134583136000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1788134523071000000,1788134583136000000,6876
FilePageCacheLockFree.totalPagesHandedOver,1788134523071000000,1788134583136000000,0
DirectByteBufferAllocator.misses,1788134523071000000,1788134583136000000,205
FilePageCacheLockFree.totalHeapBytesReclaimed,1788134523071000000,1788134583136000000,0
MappedFileStorage.totalBytesMapped,1788134523071000000,1788134583136000000,177471488
FilePageCache.totalPageDisposalsUs,1788134523071000000,1788134583136000000,2089
FilePageCacheLockFree.housekeeperTurnsDone,1788134523071000000,1788134583136000000,0
MappedFileStorage.storages,1788134523071000000,1788134583136000000,10
FilePageCache.pageLoadsAboveSizeThreshold,1788134523071000000,1788134583136000000,0
FilePageCache.uncachedFileAccess,1788134523071000000,1788134583136000000,118
FilePageCache.capacityInBytes,1788134523071000000,1788134583136000000,503316478
MappedFileStorage.totalPagesMapped,1788134523071000000,1788134583136000000,10
FilePageCacheLockFree.totalBytesRequested,1788134523071000000,1788134583136000000,0
StorageLockContext.competingThreads.max,1788134523071000000,1788134583136000000,0
FileNameCache.queries,1788134523071000000,1788134583136000000,11520
VFS.fileByIdCache.hits,1788134523071000000,1788134583136000000,0
FileNameCache.totalMisses,1788134523071000000,1788134583136000000,512
VFS.invertedFileNameIndex.requests,1788134523071000000,1788134583136000000,1
VFS.fileChildByName,1788134523071000000,1788134583136000000,1349
VFS.fileByIdCache.misses,1788134523071000000,1788134583136000000,23
compiler.ArtifactManagerBridge.addArtifact.ms,1788134523071000000,1788134583136000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1788134523071000000,1788134583136000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1788134523071000000,1788134583136000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1788134523071000000,1788134583136000000,0
compiler.ArtifactManagerBridge.commit.ms,1788134523071000000,1788134583136000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1788134523071000000,1788134583136000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1788134523071000000,1788134583136000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1788134523071000000,1788134583136000000,1
compiler.ArtifactManagerBridge.findArtifact.ms,1788134523071000000,1788134583136000000,0
jps.facet.change.listener.process.change.events.ms,1788134523071000000,1788134583136000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1788134523071000000,1788134583136000000,1
jps.load.initial.state.ms,1788134523071000000,1788134583136000000,22
jps.artifact.entities.serializer.load.entities.ms,1788134523071000000,1788134583136000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788134523071000000,1788134583136000000,0
workspaceModel.load.cache.from.file.ms,1788134523071000000,1788134583136000000,149
jps.global.get.libraries.ms,1788134523071000000,1788134583136000000,0
jps.save.changed.project.entities.ms,1788134523071000000,1788134583136000000,1
jps.facet.change.listener.init.bridge.ms,1788134523071000000,1788134583136000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788134523071000000,1788134583136000000,0
jps.save.global.entities.ms,1788134523071000000,1788134583136000000,3
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788134523071000000,1788134583136000000,0
jps.app.storage.content.reader.load.component.ms,1788134523071000000,1788134583136000000,1
workspaceModel.global.updates.ms,1788134523071000000,1788134583136000000,0
workspaceModel.save.cache.to.file.ms,1788134523071000000,1788134583136000000,32
jps.artifact.entities.serializer.save.entities.ms,1788134523071000000,1788134583136000000,0
jps.facet.change.listener.before.change.events.ms,1788134523071000000,1788134583136000000,0
jps.project.serializers.save.ms,1788134523071000000,1788134583136000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1788134523071000000,1788134583136000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788134523071000000,1788134583136000000,7
jps.global.handle.before.change.events.ms,1788134523071000000,1788134583136000000,0
workspaceModel.sync.entities.ms,1788134523071000000,1788134583136000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1788134523071000000,1788134583136000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1788134523071000000,1788134583136000000,1
workspaceModel.orphan.listener.update.ms,1788134523071000000,1788134583136000000,4
workspaceModel.moduleManagerBridge.load.module.ms,1788134523071000000,1788134583136000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788134523071000000,1788134583136000000,3
workspaceModel.moduleBridge.update.option.ms,1788134523071000000,1788134583136000000,0
jps.reload.project.entities.ms,1788134523071000000,1788134583136000000,0
workspaceModel.mutableEntityStorage.instances.count,1788134523071000000,1788134583136000000,21
